Level;Pick list elements;pick list code
3;Pigeon laying hens - Feed;A0BB9#F01.A0CCR$F02.A0F0Y$F32.A0C8V
2;Wild boar - Meat (as-part-nature);A0BXF#F01.A056Y$F02.A0BYZ$F21.A07RV
2;Wild boar - Muscle & skin (Fish) (as-part-nature);A0BXF#F01.A056Y$F02.A0EMD$F21.A07RV
2;Wild boar - Fat (as-part-nature);A0BXF#F01.A056Y$F02.A069J$F21.A07RV
2;Wild boar - Blood (as-part-nature);A0BXF#F01.A056Y$F02.A06AL$F21.A07RV
2;Wild boar - Kidney (as-part-nature);A0BXF#F01.A056Y$F02.A069N$F21.A07RV
2;Wild boar - Kidney fat (as-part-nature);A0BXF#F01.A056Y$F02.A0F1B$F21.A07RV
2;Wild boar - Liver (as-part-nature);A0BXF#F01.A056Y$F02.A069M$F21.A07RV
2;Wild boar - Skin & fat (as-part-nature);A0BXF#F01.A056Y$F02.A06AK$F21.A07RV
2;Wild boar - Thyroid (as-part-nature);A0C60#F01.A056Y$F02.A0CES$F21.A07RV
2;Wild boar - Urine (as-part-nature);A0C60#F01.A056Y$F02.A0CET$F21.A07RV
2;Wild boar - Faeces (as-part-nature);A0C60#F01.A056Y$F02.A0CEV$F21.A07RV
2;Wild boar - Blood serum (as-part-nature);A0C60#F01.A056Y$F02.A0CEY$F21.A07RV
2;Wild boar - Plasma (as-part-nature);A0C60#F01.A056Y$F02.A0CEX$F21.A07RV
2;Wild boar - Bile (as-part-nature);A0C60#F01.A056Y$F02.A0EKY$F21.A07RV
2;Wild boar - Eye (as-part-nature);A0C60#F01.A056Y$F02.A067P$F21.A07RV
2;Wild boar - Feather (as-part-nature);A0C60#F01.A056Y$F02.A0ESE$F21.A07RV
2;Wild boar - Hair (as-part-nature);A0C60#F01.A056Y$F02.A0ESP$F21.A07RV
2;Wild boar - Injection site (as-part-nature);A0C60#F01.A056Y$F02.A0ESN$F21.A07RV
2;Wild boar - Lung (as-part-nature);A0C60#F01.A056Y$F02.A069P$F21.A07RV
2;Wild boar - Pollen (as-part-nature);A0C60#F01.A056Y$F02.A0ESK$F21.A07RV
2;Wild boar - Retina (as-part-nature);A0C60#F01.A056Y$F02.A0ESJ$F21.A07RV
2;Wild boar - Sand (as-part-nature);A0C60#F01.A056Y$F02.A0ESH$F21.A07RV
2;Wild boar - Tissues juice (as-part-nature);A0C60#F01.A056Y$F02.A0ESG$F21.A07RV
2;Wild boar - Wool (as-part-nature);A0C60#F01.A056Y$F02.A0ESF$F21.A07RV
2;Wild boar - Drinking water;A0F7L#F01.A056Y$F02.A06CA$F21.A07RV
2;Wild boar - Water for aquaculture;A0F7M#F01.A056Y$F02.A06CA$F21.A07RV
2;Wild boar - Feed;A0BB9#F01.A056Y$F02.A0F0Y$F21.A07RV
2;Deer - Meat (as-part-nature);A0BXF#F01.A056M$F02.A0BYZ$F21.A07RV
2;Deer - Muscle & skin (Fish) (as-part-nature);A0BXF#F01.A056M$F02.A0EMD$F21.A07RV
2;Deer - Fat (as-part-nature);A0BXF#F01.A056M$F02.A069J$F21.A07RV
2;Deer - Blood (as-part-nature);A0BXF#F01.A056M$F02.A06AL$F21.A07RV
2;Deer - Kidney (as-part-nature);A0BXF#F01.A056M$F02.A069N$F21.A07RV
2;Deer - Kidney fat (as-part-nature);A0BXF#F01.A056M$F02.A0F1B$F21.A07RV
2;Deer - Liver (as-part-nature);A0BXF#F01.A056M$F02.A069M$F21.A07RV
2;Deer - Skin & fat (as-part-nature);A0BXF#F01.A056M$F02.A06AK$F21.A07RV
2;Deer - Thyroid (as-part-nature);A0C60#F01.A056M$F02.A0CES$F21.A07RV
2;Deer - Urine (as-part-nature);A0C60#F01.A056M$F02.A0CET$F21.A07RV
2;Deer - Faeces (as-part-nature);A0C60#F01.A056M$F02.A0CEV$F21.A07RV
2;Deer - Blood serum (as-part-nature);A0C60#F01.A056M$F02.A0CEY$F21.A07RV
2;Deer - Plasma (as-part-nature);A0C60#F01.A056M$F02.A0CEX$F21.A07RV
2;Deer - Bile (as-part-nature);A0C60#F01.A056M$F02.A0EKY$F21.A07RV
2;Deer - Eye (as-part-nature);A0C60#F01.A056M$F02.A067P$F21.A07RV
2;Deer - Feather (as-part-nature);A0C60#F01.A056M$F02.A0ESE$F21.A07RV
2;Deer - Hair (as-part-nature);A0C60#F01.A056M$F02.A0ESP$F21.A07RV
2;Deer - Injection site (as-part-nature);A0C60#F01.A056M$F02.A0ESN$F21.A07RV
2;Deer - Lung (as-part-nature);A0C60#F01.A056M$F02.A069P$F21.A07RV
2;Deer - Pollen (as-part-nature);A0C60#F01.A056M$F02.A0ESK$F21.A07RV
2;Deer - Retina (as-part-nature);A0C60#F01.A056M$F02.A0ESJ$F21.A07RV
2;Deer - Sand (as-part-nature);A0C60#F01.A056M$F02.A0ESH$F21.A07RV
2;Deer - Tissues juice (as-part-nature);A0C60#F01.A056M$F02.A0ESG$F21.A07RV
2;Deer - Wool (as-part-nature);A0C60#F01.A056M$F02.A0ESF$F21.A07RV
2;Deer - Drinking water;A0F7L#F01.A056M$F02.A06CA$F21.A07RV
2;Deer - Water for aquaculture;A0F7M#F01.A056M$F02.A06CA$F21.A07RV
2;Deer - Feed;A0BB9#F01.A056M$F02.A0F0Y$F21.A07RV
2;Ostrich - Meat (as-part-nature);A0BXF#F01.A058D$F02.A0BYZ$F21.A07RV
2;Ostrich - Muscle & skin (Fish) (as-part-nature);A0BXF#F01.A058D$F02.A0EMD$F21.A07RV
2;Ostrich - Fat (as-part-nature);A0BXF#F01.A058D$F02.A069J$F21.A07RV
2;Ostrich - Blood (as-part-nature);A0BXF#F01.A058D$F02.A06AL$F21.A07RV
2;Ostrich - Kidney (as-part-nature);A0BXF#F01.A058D$F02.A069N$F21.A07RV
2;Ostrich - Kidney fat (as-part-nature);A0BXF#F01.A058D$F02.A0F1B$F21.A07RV
2;Ostrich - Liver (as-part-nature);A0BXF#F01.A058D$F02.A069M$F21.A07RV
2;Ostrich - Skin & fat (as-part-nature);A0BXF#F01.A058D$F02.A06AK$F21.A07RV
2;Ostrich - Thyroid (as-part-nature);A0C60#F01.A058D$F02.A0CES$F21.A07RV
2;Ostrich - Urine (as-part-nature);A0C60#F01.A058D$F02.A0CET$F21.A07RV
2;Ostrich - Faeces (as-part-nature);A0C60#F01.A058D$F02.A0CEV$F21.A07RV
2;Ostrich - Blood serum (as-part-nature);A0C60#F01.A058D$F02.A0CEY$F21.A07RV
2;Ostrich - Plasma (as-part-nature);A0C60#F01.A058D$F02.A0CEX$F21.A07RV
2;Ostrich - Bile (as-part-nature);A0C60#F01.A058D$F02.A0EKY$F21.A07RV
2;Ostrich - Eye (as-part-nature);A0C60#F01.A058D$F02.A067P$F21.A07RV
2;Ostrich - Feather (as-part-nature);A0C60#F01.A058D$F02.A0ESE$F21.A07RV
2;Ostrich - Hair (as-part-nature);A0C60#F01.A058D$F02.A0ESP$F21.A07RV
2;Ostrich - Injection site (as-part-nature);A0C60#F01.A058D$F02.A0ESN$F21.A07RV
2;Ostrich - Lung (as-part-nature);A0C60#F01.A058D$F02.A069P$F21.A07RV
2;Ostrich - Pollen (as-part-nature);A0C60#F01.A058D$F02.A0ESK$F21.A07RV
2;Ostrich - Retina (as-part-nature);A0C60#F01.A058D$F02.A0ESJ$F21.A07RV
2;Ostrich - Sand (as-part-nature);A0C60#F01.A058D$F02.A0ESH$F21.A07RV
2;Ostrich - Tissues juice (as-part-nature);A0C60#F01.A058D$F02.A0ESG$F21.A07RV
2;Ostrich - Wool (as-part-nature);A0C60#F01.A058D$F02.A0ESF$F21.A07RV
2;Ostrich - Drinking water;A0F7L#F01.A058D$F02.A06CA$F21.A07RV
2;Ostrich - Water for aquaculture;A0F7M#F01.A058D$F02.A06CA$F21.A07RV
2;Ostrich - Feed;A0BB9#F01.A058D$F02.A0F0Y$F21.A07RV
3;Ostrich breeding flock - Meat (as-part-nature);A0BXF#F01.A0CBJ$F02.A0BYZ
3;Ostrich breeding flock - Muscle & skin (Fish) (as-part-nature);A0BXF#F01.A0CBJ$F02.A0EMD
3;Ostrich breeding flock - Fat (as-part-nature);A0BXF#F01.A0CBJ$F02.A069J
3;Ostrich breeding flock - Blood (as-part-nature);A0BXF#F01.A0CBJ$F02.A06AL
3;Ostrich breeding flock - Kidney (as-part-nature);A0BXF#F01.A0CBJ$F02.A069N
3;Ostrich breeding flock - Kidney fat (as-part-nature);A0BXF#F01.A0CBJ$F02.A0F1B
3;Ostrich breeding flock - Liver (as-part-nature);A0BXF#F01.A0CBJ$F02.A069M
3;Ostrich breeding flock - Skin & fat (as-part-nature);A0BXF#F01.A0CBJ$F02.A06AK
3;Ostrich breeding flock - Thyroid (as-part-nature);A0C60#F01.A0CBJ$F02.A0CES
3;Ostrich breeding flock - Urine (as-part-nature);A0C60#F01.A0CBJ$F02.A0CET
3;Ostrich breeding flock - Faeces (as-part-nature);A0C60#F01.A0CBJ$F02.A0CEV
3;Ostrich breeding flock - Blood serum (as-part-nature);A0C60#F01.A0CBJ$F02.A0CEY
3;Ostrich breeding flock - Plasma (as-part-nature);A0C60#F01.A0CBJ$F02.A0CEX
3;Ostrich breeding flock - Bile (as-part-nature);A0C60#F01.A0CBJ$F02.A0EKY
3;Ostrich breeding flock - Eye (as-part-nature);A0C60#F01.A0CBJ$F02.A067P
3;Ostrich breeding flock - Feather (as-part-nature);A0C60#F01.A0CBJ$F02.A0ESE
3;Ostrich breeding flock - Hair (as-part-nature);A0C60#F01.A0CBJ$F02.A0ESP
3;Ostrich breeding flock - Injection site (as-part-nature);A0C60#F01.A0CBJ$F02.A0ESN
3;Ostrich breeding flock - Lung (as-part-nature);A0C60#F01.A0CBJ$F02.A069P
3;Ostrich breeding flock - Pollen (as-part-nature);A0C60#F01.A0CBJ$F02.A0ESK
3;Ostrich breeding flock - Retina (as-part-nature);A0C60#F01.A0CBJ$F02.A0ESJ
3;Ostrich breeding flock - Sand (as-part-nature);A0C60#F01.A0CBJ$F02.A0ESH
3;Ostrich breeding flock - Tissues juice (as-part-nature);A0C60#F01.A0CBJ$F02.A0ESG
3;Ostrich breeding flock - Wool (as-part-nature);A0C60#F01.A0CBJ$F02.A0ESF
3;Ostrich breeding flock - Drinking water;A0F7L#F01.A0CBJ$F02.A06CA
3;Ostrich breeding flock - Water for aquaculture;A0F7M#F01.A0CBJ$F02.A06CA
3;Ostrich breeding flock - Feed;A0BB9#F01.A0CBJ$F02.A0F0Y
3;Ostrich fattening animal - Meat (as-part-nature);A0BXF#F01.A0CBN$F02.A0BYZ
3;Ostrich fattening animal - Muscle & skin (Fish) (as-part-nature);A0BXF#F01.A0CBN$F02.A0EMD
3;Ostrich fattening animal - Fat (as-part-nature);A0BXF#F01.A0CBN$F02.A069J
3;Ostrich fattening animal - Blood (as-part-nature);A0BXF#F01.A0CBN$F02.A06AL
3;Ostrich fattening animal - Kidney (as-part-nature);A0BXF#F01.A0CBN$F02.A069N
3;Ostrich fattening animal - Kidney fat (as-part-nature);A0BXF#F01.A0CBN$F02.A0F1B
3;Ostrich fattening animal - Liver (as-part-nature);A0BXF#F01.A0CBN$F02.A069M
3;Ostrich fattening animal - Skin & fat (as-part-nature);A0BXF#F01.A0CBN$F02.A06AK
3;Ostrich fattening animal - Thyroid (as-part-nature);A0C60#F01.A0CBN$F02.A0CES
3;Ostrich fattening animal - Urine (as-part-nature);A0C60#F01.A0CBN$F02.A0CET
3;Ostrich fattening animal - Faeces (as-part-nature);A0C60#F01.A0CBN$F02.A0CEV
3;Ostrich fattening animal - Blood serum (as-part-nature);A0C60#F01.A0CBN$F02.A0CEY
3;Ostrich fattening animal - Plasma (as-part-nature);A0C60#F01.A0CBN$F02.A0CEX
3;Ostrich fattening animal - Bile (as-part-nature);A0C60#F01.A0CBN$F02.A0EKY
3;Ostrich fattening animal - Eye (as-part-nature);A0C60#F01.A0CBN$F02.A067P
3;Ostrich fattening animal - Feather (as-part-nature);A0C60#F01.A0CBN$F02.A0ESE
3;Ostrich fattening animal - Hair (as-part-nature);A0C60#F01.A0CBN$F02.A0ESP
3;Ostrich fattening animal - Injection site (as-part-nature);A0C60#F01.A0CBN$F02.A0ESN
3;Ostrich fattening animal - Lung (as-part-nature);A0C60#F01.A0CBN$F02.A069P
3;Ostrich fattening animal - Pollen (as-part-nature);A0C60#F01.A0CBN$F02.A0ESK
3;Ostrich fattening animal - Retina (as-part-nature);A0C60#F01.A0CBN$F02.A0ESJ
3;Ostrich fattening animal - Sand (as-part-nature);A0C60#F01.A0CBN$F02.A0ESH
3;Ostrich fattening animal - Tissues juice (as-part-nature);A0C60#F01.A0CBN$F02.A0ESG
3;Ostrich fattening animal - Wool (as-part-nature);A0C60#F01.A0CBN$F02.A0ESF
3;Ostrich fattening animal - Drinking water;A0F7L#F01.A0CBN$F02.A06CA
3;Ostrich fattening animal - Water for aquaculture;A0F7M#F01.A0CBN$F02.A06CA
3;Ostrich fattening animal - Feed;A0BB9#F01.A0CBN$F02.A0F0Y
3;Ostrich laying hens - Meat (as-part-nature);A0BXF#F01.A0CBP$F02.A0BYZ$F32.A0C8V
3;Ostrich laying hens - Muscle & skin (Fish) (as-part-nature);A0BXF#F01.A0CBP$F02.A0EMD$F32.A0C8V
3;Ostrich laying hens - Fat (as-part-nature);A0BXF#F01.A0CBP$F02.A069J$F32.A0C8V
3;Ostrich laying hens - Blood (as-part-nature);A0BXF#F01.A0CBP$F02.A06AL$F32.A0C8V
3;Ostrich laying hens - Kidney (as-part-nature);A0BXF#F01.A0CBP$F02.A069N$F32.A0C8V
3;Ostrich laying hens - Kidney fat (as-part-nature);A0BXF#F01.A0CBP$F02.A0F1B$F32.A0C8V
3;Ostrich laying hens - Liver (as-part-nature);A0BXF#F01.A0CBP$F02.A069M$F32.A0C8V
3;Ostrich laying hens - Skin & fat (as-part-nature);A0BXF#F01.A0CBP$F02.A06AK$F32.A0C8V
3;Ostrich laying hens - Thyroid (as-part-nature);A0C60#F01.A0CBP$F02.A0CES$F32.A0C8V
3;Ostrich laying hens - Urine (as-part-nature);A0C60#F01.A0CBP$F02.A0CET$F32.A0C8V
3;Ostrich laying hens - Faeces (as-part-nature);A0C60#F01.A0CBP$F02.A0CEV$F32.A0C8V
3;Ostrich laying hens - Blood serum (as-part-nature);A0C60#F01.A0CBP$F02.A0CEY$F32.A0C8V
3;Ostrich laying hens - Plasma (as-part-nature);A0C60#F01.A0CBP$F02.A0CEX$F32.A0C8V
3;Ostrich laying hens - Bile (as-part-nature);A0C60#F01.A0CBP$F02.A0EKY$F32.A0C8V
3;Ostrich laying hens - Eye (as-part-nature);A0C60#F01.A0CBP$F02.A067P$F32.A0C8V
3;Ostrich laying hens - Feather (as-part-nature);A0C60#F01.A0CBP$F02.A0ESE$F32.A0C8V
3;Ostrich laying hens - Hair (as-part-nature);A0C60#F01.A0CBP$F02.A0ESP$F32.A0C8V
3;Ostrich laying hens - Injection site (as-part-nature);A0C60#F01.A0CBP$F02.A0ESN$F32.A0C8V
3;Ostrich laying hens - Lung (as-part-nature);A0C60#F01.A0CBP$F02.A069P$F32.A0C8V
3;Ostrich laying hens - Pollen (as-part-nature);A0C60#F01.A0CBP$F02.A0ESK$F32.A0C8V
3;Ostrich laying hens - Retina (as-part-nature);A0C60#F01.A0CBP$F02.A0ESJ$F32.A0C8V
3;Ostrich laying hens - Sand (as-part-nature);A0C60#F01.A0CBP$F02.A0ESH$F32.A0C8V
3;Ostrich laying hens - Tissues juice (as-part-nature);A0C60#F01.A0CBP$F02.A0ESG$F32.A0C8V
3;Ostrich laying hens - Wool (as-part-nature);A0C60#F01.A0CBP$F02.A0ESF$F32.A0C8V
3;Ostrich laying hens - Drinking water;A0F7L#F01.A0CBP$F02.A06CA$F32.A0C8V
3;Ostrich laying hens - Water for aquaculture;A0F7M#F01.A0CBP$F02.A06CA$F32.A0C8V
3;Ostrich laying hens - Feed;A0BB9#F01.A0CBP$F02.A0F0Y$F32.A0C8V
2;Wild boar - Meat (as-part-nature);A0BXF#F01.A056Y$F02.A0BYZ$F21.A07RY
2;Wild boar - Muscle & skin (Fish) (as-part-nature);A0BXF#F01.A056Y$F02.A0EMD$F21.A07RY
2;Wild boar - Fat (as-part-nature);A0BXF#F01.A056Y$F02.A069J$F21.A07RY
2;Wild boar - Blood (as-part-nature);A0BXF#F01.A056Y$F02.A06AL$F21.A07RY
2;Wild boar - Kidney (as-part-nature);A0BXF#F01.A056Y$F02.A069N$F21.A07RY
2;Wild boar - Kidney fat (as-part-nature);A0BXF#F01.A056Y$F02.A0F1B$F21.A07RY
2;Wild boar - Liver (as-part-nature);A0BXF#F01.A056Y$F02.A069M$F21.A07RY
2;Wild boar - Skin & fat (as-part-nature);A0BXF#F01.A056Y$F02.A06AK$F21.A07RY
2;Wild boar - Thyroid (as-part-nature);A0C60#F01.A056Y$F02.A0CES$F21.A07RY
2;Wild boar - Urine (as-part-nature);A0C60#F01.A056Y$F02.A0CET$F21.A07RY
2;Wild boar - Faeces (as-part-nature);A0C60#F01.A056Y$F02.A0CEV$F21.A07RY
2;Wild boar - Blood serum (as-part-nature);A0C60#F01.A056Y$F02.A0CEY$F21.A07RY
2;Wild boar - Plasma (as-part-nature);A0C60#F01.A056Y$F02.A0CEX$F21.A07RY
2;Wild boar - Bile (as-part-nature);A0C60#F01.A056Y$F02.A0EKY$F21.A07RY
2;Wild boar - Eye (as-part-nature);A0C60#F01.A056Y$F02.A067P$F21.A07RY
2;Wild boar - Feather (as-part-nature);A0C60#F01.A056Y$F02.A0ESE$F21.A07RY
2;Wild boar - Hair (as-part-nature);A0C60#F01.A056Y$F02.A0ESP$F21.A07RY
2;Wild boar - Injection site (as-part-nature);A0C60#F01.A056Y$F02.A0ESN$F21.A07RY
2;Wild boar - Lung (as-part-nature);A0C60#F01.A056Y$F02.A069P$F21.A07RY
2;Wild boar - Pollen (as-part-nature);A0C60#F01.A056Y$F02.A0ESK$F21.A07RY
2;Wild boar - Retina (as-part-nature);A0C60#F01.A056Y$F02.A0ESJ$F21.A07RY
2;Wild boar - Sand (as-part-nature);A0C60#F01.A056Y$F02.A0ESH$F21.A07RY
2;Wild boar - Tissues juice (as-part-nature);A0C60#F01.A056Y$F02.A0ESG$F21.A07RY
2;Wild boar - Wool (as-part-nature);A0C60#F01.A056Y$F02.A0ESF$F21.A07RY
2;Wild boar - Drinking water;A0F7L#F01.A056Y$F02.A06CA$F21.A07RY
2;Wild boar - Water for aquaculture;A0F7M#F01.A056Y$F02.A06CA$F21.A07RY
2;Wild boar - Feed;A0BB9#F01.A056Y$F02.A0F0Y$F21.A07RY
2;Deer - Meat (as-part-nature);A0BXF#F01.A056M$F02.A0BYZ$F21.A07RY
2;Deer - Muscle & skin (Fish) (as-part-nature);A0BXF#F01.A056M$F02.A0EMD$F21.A07RY
2;Deer - Fat (as-part-nature);A0BXF#F01.A056M$F02.A069J$F21.A07RY
2;Deer - Blood (as-part-nature);A0BXF#F01.A056M$F02.A06AL$F21.A07RY
2;Deer - Kidney (as-part-nature);A0BXF#F01.A056M$F02.A069N$F21.A07RY
2;Deer - Kidney fat (as-part-nature);A0BXF#F01.A056M$F02.A0F1B$F21.A07RY
2;Deer - Liver (as-part-nature);A0BXF#F01.A056M$F02.A069M$F21.A07RY
2;Deer - Skin & fat (as-part-nature);A0BXF#F01.A056M$F02.A06AK$F21.A07RY
2;Deer - Thyroid (as-part-nature);A0C60#F01.A056M$F02.A0CES$F21.A07RY
2;Deer - Urine (as-part-nature);A0C60#F01.A056M$F02.A0CET$F21.A07RY
2;Deer - Faeces (as-part-nature);A0C60#F01.A056M$F02.A0CEV$F21.A07RY
2;Deer - Blood serum (as-part-nature);A0C60#F01.A056M$F02.A0CEY$F21.A07RY
2;Deer - Plasma (as-part-nature);A0C60#F01.A056M$F02.A0CEX$F21.A07RY
2;Deer - Bile (as-part-nature);A0C60#F01.A056M$F02.A0EKY$F21.A07RY
2;Deer - Eye (as-part-nature);A0C60#F01.A056M$F02.A067P$F21.A07RY
2;Deer - Feather (as-part-nature);A0C60#F01.A056M$F02.A0ESE$F21.A07RY
2;Deer - Hair (as-part-nature);A0C60#F01.A056M$F02.A0ESP$F21.A07RY
2;Deer - Injection site (as-part-nature);A0C60#F01.A056M$F02.A0ESN$F21.A07RY
2;Deer - Lung (as-part-nature);A0C60#F01.A056M$F02.A069P$F21.A07RY
2;Deer - Pollen (as-part-nature);A0C60#F01.A056M$F02.A0ESK$F21.A07RY
2;Deer - Retina (as-part-nature);A0C60#F01.A056M$F02.A0ESJ$F21.A07RY
2;Deer - Sand (as-part-nature);A0C60#F01.A056M$F02.A0ESH$F21.A07RY
2;Deer - Tissues juice (as-part-nature);A0C60#F01.A056M$F02.A0ESG$F21.A07RY
2;Deer - Wool (as-part-nature);A0C60#F01.A056M$F02.A0ESF$F21.A07RY
2;Deer - Drinking water;A0F7L#F01.A056M$F02.A06CA$F21.A07RY
2;Deer - Water for aquaculture;A0F7M#F01.A056M$F02.A06CA$F21.A07RY
2;Deer - Feed;A0BB9#F01.A056M$F02.A0F0Y$F21.A07RY
2;Hare - Meat (as-part-nature);A0BXF#F01.A056X$F02.A0BYZ$F21.A07RY
2;Hare - Muscle & skin (Fish) (as-part-nature);A0BXF#F01.A056X$F02.A0EMD$F21.A07RY
2;Hare - Fat (as-part-nature);A0BXF#F01.A056X$F02.A069J$F21.A07RY
2;Hare - Blood (as-part-nature);A0BXF#F01.A056X$F02.A06AL$F21.A07RY
2;Hare - Kidney (as-part-nature);A0BXF#F01.A056X$F02.A069N$F21.A07RY
2;Hare - Kidney fat (as-part-nature);A0BXF#F01.A056X$F02.A0F1B$F21.A07RY
2;Hare - Liver (as-part-nature);A0BXF#F01.A056X$F02.A069M$F21.A07RY
2;Hare - Skin & fat (as-part-nature);A0BXF#F01.A056X$F02.A06AK$F21.A07RY
2;Hare - Thyroid (as-part-nature);A0C60#F01.A056X$F02.A0CES$F21.A07RY
2;Hare - Urine (as-part-nature);A0C60#F01.A056X$F02.A0CET$F21.A07RY
2;Hare - Faeces (as-part-nature);A0C60#F01.A056X$F02.A0CEV$F21.A07RY
2;Hare - Blood serum (as-part-nature);A0C60#F01.A056X$F02.A0CEY$F21.A07RY
2;Hare - Plasma (as-part-nature);A0C60#F01.A056X$F02.A0CEX$F21.A07RY
2;Hare - Bile (as-part-nature);A0C60#F01.A056X$F02.A0EKY$F21.A07RY
2;Hare - Eye (as-part-nature);A0C60#F01.A056X$F02.A067P$F21.A07RY
2;Hare - Feather (as-part-nature);A0C60#F01.A056X$F02.A0ESE$F21.A07RY
2;Hare - Hair (as-part-nature);A0C60#F01.A056X$F02.A0ESP$F21.A07RY
2;Hare - Injection site (as-part-nature);A0C60#F01.A056X$F02.A0ESN$F21.A07RY
2;Hare - Lung (as-part-nature);A0C60#F01.A056X$F02.A069P$F21.A07RY
2;Hare - Pollen (as-part-nature);A0C60#F01.A056X$F02.A0ESK$F21.A07RY
2;Hare - Retina (as-part-nature);A0C60#F01.A056X$F02.A0ESJ$F21.A07RY
2;Hare - Sand (as-part-nature);A0C60#F01.A056X$F02.A0ESH$F21.A07RY
2;Hare - Tissues juice (as-part-nature);A0C60#F01.A056X$F02.A0ESG$F21.A07RY
2;Hare - Wool (as-part-nature);A0C60#F01.A056X$F02.A0ESF$F21.A07RY
2;Hare - Drinking water;A0F7L#F01.A056X$F02.A06CA$F21.A07RY
2;Hare - Water for aquaculture;A0F7M#F01.A056X$F02.A06CA$F21.A07RY
2;Hare - Feed;A0BB9#F01.A056X$F02.A0F0Y$F21.A07RY
2;Finfish - Meat (as-part-nature);A0BXF#F01.A0BXL$F02.A0BYZ
2;Finfish - Muscle & skin (Fish) (as-part-nature);A0BXF#F01.A0BXL$F02.A0EMD
2;Finfish - Fat (as-part-nature);A0BXF#F01.A0BXL$F02.A069J
2;Finfish - Blood (as-part-nature);A0BXF#F01.A0BXL$F02.A06AL
2;Finfish - Kidney (as-part-nature);A0BXF#F01.A0BXL$F02.A069N
2;Finfish - Kidney fat (as-part-nature);A0BXF#F01.A0BXL$F02.A0F1B
2;Finfish - Liver (as-part-nature);A0BXF#F01.A0BXL$F02.A069M
2;Finfish - Skin & fat (as-part-nature);A0BXF#F01.A0BXL$F02.A06AK
2;Finfish - Thyroid (as-part-nature);A0C60#F01.A0BXL$F02.A0CES
2;Finfish - Urine (as-part-nature);A0C60#F01.A0BXL$F02.A0CET
2;Finfish - Faeces (as-part-nature);A0C60#F01.A0BXL$F02.A0CEV
2;Finfish - Blood serum (as-part-nature);A0C60#F01.A0BXL$F02.A0CEY
2;Finfish - Plasma (as-part-nature);A0C60#F01.A0BXL$F02.A0CEX
2;Finfish - Bile (as-part-nature);A0C60#F01.A0BXL$F02.A0EKY
2;Finfish - Eye (as-part-nature);A0C60#F01.A0BXL$F02.A067P
2;Finfish - Feather (as-part-nature);A0C60#F01.A0BXL$F02.A0ESE
2;Finfish - Hair (as-part-nature);A0C60#F01.A0BXL$F02.A0ESP
2;Finfish - Injection site (as-part-nature);A0C60#F01.A0BXL$F02.A0ESN
2;Finfish - Lung (as-part-nature);A0C60#F01.A0BXL$F02.A069P
2;Finfish - Pollen (as-part-nature);A0C60#F01.A0BXL$F02.A0ESK
2;Finfish - Retina (as-part-nature);A0C60#F01.A0BXL$F02.A0ESJ
2;Finfish - Sand (as-part-nature);A0C60#F01.A0BXL$F02.A0ESH
2;Finfish - Tissues juice (as-part-nature);A0C60#F01.A0BXL$F02.A0ESG
2;Finfish - Wool (as-part-nature);A0C60#F01.A0BXL$F02.A0ESF
2;Finfish - Drinking water;A0F7L#F01.A0BXL$F02.A06CA
2;Finfish - Water for aquaculture;A0F7M#F01.A0BXL$F02.A06CA
2;Finfish - Feed;A0BB9#F01.A0BXL$F02.A0F0Y
3;Salmonidae - Meat (as-part-nature);A0BXF#F01.A0F2J$F02.A0BYZ
3;Salmonidae - Muscle & skin (Fish) (as-part-nature);A0BXF#F01.A0F2J$F02.A0EMD
3;Salmonidae - Fat (as-part-nature);A0BXF#F01.A0F2J$F02.A069J
3;Salmonidae - Blood (as-part-nature);A0BXF#F01.A0F2J$F02.A06AL
3;Salmonidae - Kidney (as-part-nature);A0BXF#F01.A0F2J$F02.A069N
3;Salmonidae - Kidney fat (as-part-nature);A0BXF#F01.A0F2J$F02.A0F1B
3;Salmonidae - Liver (as-part-nature);A0BXF#F01.A0F2J$F02.A069M
3;Salmonidae - Skin & fat (as-part-nature);A0BXF#F01.A0F2J$F02.A06AK
3;Salmonidae - Thyroid (as-part-nature);A0C60#F01.A0F2J$F02.A0CES
3;Salmonidae - Urine (as-part-nature);A0C60#F01.A0F2J$F02.A0CET
3;Salmonidae - Faeces (as-part-nature);A0C60#F01.A0F2J$F02.A0CEV
3;Salmonidae - Blood serum (as-part-nature);A0C60#F01.A0F2J$F02.A0CEY
3;Salmonidae - Plasma (as-part-nature);A0C60#F01.A0F2J$F02.A0CEX
3;Salmonidae - Bile (as-part-nature);A0C60#F01.A0F2J$F02.A0EKY
3;Salmonidae - Eye (as-part-nature);A0C60#F01.A0F2J$F02.A067P
3;Salmonidae - Feather (as-part-nature);A0C60#F01.A0F2J$F02.A0ESE
3;Salmonidae - Hair (as-part-nature);A0C60#F01.A0F2J$F02.A0ESP
3;Salmonidae - Injection site (as-part-nature);A0C60#F01.A0F2J$F02.A0ESN
3;Salmonidae - Lung (as-part-nature);A0C60#F01.A0F2J$F02.A069P
3;Salmonidae - Pollen (as-part-nature);A0C60#F01.A0F2J$F02.A0ESK
3;Salmonidae - Retina (as-part-nature);A0C60#F01.A0F2J$F02.A0ESJ
3;Salmonidae - Sand (as-part-nature);A0C60#F01.A0F2J$F02.A0ESH
